data,label
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\412.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\413.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\414.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\415.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\416.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\417.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\418.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\419.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\42.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\420.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\421.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\422.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\423.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\424.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\425.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\426.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\427.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\428.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\429.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\43.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\430.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\431.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\432.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\433.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\434.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\435.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\436.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\437.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\438.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\439.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\44.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\440.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\441.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\442.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\443.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\444.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\445.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\446.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\447.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\448.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\449.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\45.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\450.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\451.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\452.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\453.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\454.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\455.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\456.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\457.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\458.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\459.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\46.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\460.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\461.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\462.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\463.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\464.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\465.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\466.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\467.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\468.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\469.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\47.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\470.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\471.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\472.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\473.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\474.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\475.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\476.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\477.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\478.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\479.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\48.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\480.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\481.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\482.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\483.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\484.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\485.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\486.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\487.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\488.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\489.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\49.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\490.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\491.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\492.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\493.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\494.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\495.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\496.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\497.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\498.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\499.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\5.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\50.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\51.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\52.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\53.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\54.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\55.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\56.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\57.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\58.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\59.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\6.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\60.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\61.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\62.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\63.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\64.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\65.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\66.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\67.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\68.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\69.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\7.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\70.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\71.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\72.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\73.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\74.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\75.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\76.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\77.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\78.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\79.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\8.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\80.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\81.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\82.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\83.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\84.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\85.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\86.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\87.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\88.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\89.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\9.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\90.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\91.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\92.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\93.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\94.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\95.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\96.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\97.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\98.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\0\99.txt,0
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\0.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\1.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\10.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\100.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\101.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\102.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\103.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\104.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\105.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\106.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\107.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\108.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\109.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\11.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\110.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\111.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\112.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\113.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\114.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\115.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\116.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\117.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\118.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\119.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\12.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\120.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\121.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\122.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\123.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\124.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\125.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\126.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\127.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\128.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\129.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\13.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\130.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\131.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\132.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\133.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\134.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\135.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\136.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\137.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\138.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\139.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\14.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\140.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\141.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\142.txt,1
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\1\143.txt,1
