cwt_data,label,stft_data
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_236.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_236.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_237.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_237.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_238.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_238.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_239.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_239.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_24.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_24.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_240.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_240.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_241.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_241.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_242.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_242.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_243.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_243.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_244.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_244.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_245.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_245.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_246.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_246.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_247.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_247.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_248.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_248.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_249.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_249.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_25.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_25.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_250.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_250.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_251.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_251.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_252.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_252.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_253.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_253.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_254.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_254.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_255.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_255.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_256.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_256.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_257.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_257.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_258.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_258.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_259.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_259.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_26.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_26.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_260.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_260.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_261.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_261.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_262.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_262.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_263.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_263.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_264.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_264.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_265.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_265.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_266.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_266.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_267.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_267.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_268.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_268.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_269.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_269.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_27.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_27.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_270.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_270.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_271.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_271.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_272.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_272.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_273.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_273.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_274.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_274.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_275.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_275.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_276.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_276.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_277.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_277.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_278.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_278.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_279.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_279.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_28.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_28.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_280.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_280.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_281.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_281.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_282.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_282.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_283.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_283.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_284.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_284.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_285.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_285.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_286.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_286.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_287.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_287.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_288.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_288.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_289.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_289.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_29.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_29.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_290.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_290.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_291.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_291.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_292.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_292.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_293.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_293.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_294.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_294.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_295.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_295.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_296.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_296.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_297.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_297.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_298.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_298.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_299.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_299.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_3.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_3.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_30.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_30.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_300.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_300.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_301.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_301.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_302.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_302.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_303.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_303.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_304.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_304.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_305.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_305.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_306.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_306.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_307.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_307.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_308.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_308.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_309.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_309.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_31.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_31.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_310.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_310.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_311.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_311.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_312.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_312.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_313.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_313.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_314.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_314.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_315.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_315.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_316.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_316.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_317.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_317.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_318.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_318.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_319.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_319.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_32.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_32.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_320.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_320.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\0\0_321.png,0,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\0\0_321.png
